step,training_schedule,active_mode,loss,weighted_loss,initial_loss,residual_loss,initial_weight,residual_weight
107,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
108,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
109,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
110,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
111,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
112,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
113,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
114,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
115,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
116,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
117,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
118,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
119,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
120,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
121,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
122,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
123,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
124,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
125,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
126,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
127,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
128,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
129,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
130,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
131,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
132,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
133,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
134,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
135,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
136,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
137,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
138,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
139,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
140,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
141,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
142,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
143,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
144,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
145,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
146,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
147,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
148,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
149,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
150,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
151,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
152,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
153,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
154,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
155,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
156,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
157,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
158,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
159,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
160,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
161,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
162,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
163,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
164,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
165,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
166,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
167,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
168,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
169,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
170,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
171,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
172,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
173,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
174,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
175,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
176,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
177,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
178,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
179,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
180,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
181,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
182,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
183,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
184,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
185,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
186,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
187,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
188,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
189,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
190,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
191,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
192,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
193,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
194,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
195,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
196,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
197,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
198,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
199,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
200,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
201,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
202,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
203,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
204,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
205,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
206,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
207,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
208,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
209,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
210,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
211,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
212,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
213,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
214,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
215,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
216,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
217,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
218,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
219,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
220,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
221,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
222,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
223,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
224,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
225,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
226,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
227,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
228,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
229,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
230,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
231,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
232,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
233,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
234,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
235,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
236,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
237,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
238,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
239,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
240,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
241,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
242,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
243,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
244,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
245,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
246,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
247,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
248,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
249,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
250,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
251,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
252,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
253,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
254,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
255,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
256,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
257,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
258,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
259,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
260,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
261,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
262,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
263,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
264,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
265,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
266,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
267,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
268,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
269,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
270,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
271,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
272,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
273,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
274,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
275,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
276,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
277,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
278,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
279,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
280,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
281,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
282,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
283,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
284,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
285,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
286,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
287,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
288,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
289,joint,-1,19.36934343590848,19.36934343590848,4.004713171767382,15.364630264141098,1.0,1.0
