time,relative_l2_error,max_abs_error,mean_abs_error
4.4,0.6686997027610867,0.41674599254592426,0.15873477381825013
4.45,0.6692664644460646,0.4162084529904994,0.15848267850135273
4.5,0.669828173439074,0.4156628399270954,0.15823784642445793
4.55,0.6703849111972142,0.4151095080983816,0.15805077607837253
4.6000000000000005,0.6709367618248602,0.41454880140766226,0.15786461860453882
4.65,0.67148381183612,0.4139810532897427,0.15767676347615717
4.7,0.6720261499285958,0.4134065899669902,0.1575305522610213
4.75,0.6725638667680734,0.412825756590219,0.1573814945730322
4.800000000000001,0.6730970547837654,0.41223882164935266,0.15722970293427954
4.8500000000000005,0.673625807973734,0.41164608008566234,0.15707528673582985
4.9,0.6741502217201324,0.4110478179917335,0.15695385341715454
4.95,0.674670392613891,0.4104443128942962,0.15683558196924124
5.0,0.6751864182885009,0.4098358340248337,0.15671454897759718
