time,relative_l2_error,max_abs_error,mean_abs_error
2.25,0.7319047780800776,0.4966464134189552,0.19493864853966447
2.3000000000000003,0.73273416101027,0.4945240746831654,0.1944439098513926
2.35,0.7335481863053415,0.49243907734090225,0.19395604401418703
2.4000000000000004,0.7343472002502703,0.49039049765838805,0.1934877425299566
2.45,0.7351315351479202,0.48837741226956444,0.19303364840002823
2.5,0.7359015109971665,0.4863989001203718,0.19260830610509905
2.5500000000000003,0.7366574369447643,0.48445404549123405,0.19218792825311393
2.6,0.7373996125395577,0.48254194166350795,0.19177184393282115
2.6500000000000004,0.7381283288142355,0.4806616948492639,0.1913678584309729
2.7,0.738843869216769,0.4788124280706838,0.19097074391094987
2.75,0.7395465104109114,0.47734237747658537,0.19057709306919834
2.8000000000000003,0.740236522962672,0.4762956170427121,0.19018684310036504
2.85,0.7409141719274898,0.47525405110716795,0.18980684591918723
2.9000000000000004,0.7415797173509304,0.4742176221617676,0.18943938869125931
2.95,0.7422334146940595,0.4731862735674644,0.18907788308190215
3.0,0.7428755151932397,0.47215995044173814,0.18872418488267728
3.0500000000000003,0.7435062661628732,0.4711386003553977,0.18837445229041344
3.1,0.7441259112485813,0.4701221738530169,0.18804924259426598
3.1500000000000004,0.7447346906374216,0.4691106248138854,0.18772632838475967
3.2,0.7453328412309803,0.4681039106719569,0.18740567733938404
3.25,0.7459205967865072,0.4671019925139709,0.18708725811678112
3.3000000000000003,0.7464981880306707,0.4661048350748725,0.1867710403112054
3.35,0.7470658427499846,0.46511240664896963,0.18646524787058755
3.4000000000000004,0.7476237858614847,0.46412467893416004,0.18617294407150087
3.45,0.7481722394667971,0.46314162682509463,0.18588533951703448
3.5,0.7487114228923603,0.46216322816949607,0.18559964433586515
3.5500000000000003,0.7492415527181902,0.46118946350009354,0.18531583475762747
3.6,0.7497628427972753,0.4602203157528532,0.18503435373358418
3.6500000000000004,0.7502755042673851,0.45925576998045536,0.18475567280344118
3.7,0.7507797455568214,0.4582958130683283,0.1844810500053412
3.75,0.7512757723854212,0.4573404334590387,0.1842177038331787
3.8000000000000003,0.7517637877619101,0.45638962088947926,0.18395605893118877
3.85,0.7522439919785417,0.4554433661440921,0.18369609460966407
3.9000000000000004,0.7527165826038109,0.4545016608263324,0.18343779066364035
3.95,0.7531817544739023,0.4535644971496977,0.18318112735821207
4.0,0.753639699683433,0.4526318677489247,0.18292950989619294
4.05,0.7540906075759699,0.4517037655113666,0.18268074883650318
4.1000000000000005,0.7545346647347174,0.4507801834281065,0.1824336052694221
4.15,0.7549720549737315,0.4498611144640083,0.1821880592446332
4.2,0.7554029593299528,0.4489465514456582,0.18194582771566825
4.25,0.7558275560563283,0.44803648696597187,0.18170806207851642
4.3,0.7562460206162434,0.44713091330414206,0.18147178281083237
4.3500000000000005,0.7566585256794703,0.44622982235955233,0.18123697301480113
4.4,0.7570652411198096,0.44533320559827333,0.1810116641713161
4.45,0.7574663340145793,0.4444410540107929,0.18078835608985797
4.5,0.7578619686460863,0.44355335807968227,0.18056637752456212
4.55,0.7582523065051933,0.4426701077559732,0.1803457155651418
4.6000000000000005,0.7586375062970773,0.4417912924431076,0.18012704568807264
4.65,0.7590177239492519,0.44091690098741393,0.17991114570224054
4.7,0.7593931126219071,0.4400469216741541,0.17969646721553595
4.75,0.7597638227206035,0.4391813422282892,0.17948300028120634
4.800000000000001,0.7601300019113291,0.4383201498191959,0.17927073516431935
