time,relative_l2_error,max_abs_error,mean_abs_error
2.6,0.6454544682872632,0.43666802857352954,0.1741978305154063
2.6500000000000004,0.6461421906738939,0.43628500659655445,0.17374554009726642
2.7,0.6468321596809308,0.43589145086281833,0.1732901422881732
2.75,0.6475236449688565,0.43548742364384463,0.17283182683927822
2.8000000000000003,0.6482159728528076,0.4350730007244755,0.17237077833312658
2.85,0.6489085226737765,0.43464827075382373,0.17190717618154516
2.9000000000000004,0.6496007234049528,0.4342133345776618,0.1714600992514544
2.95,0.6502920504766639,0.43376830455827653,0.17102723505439735
3.0,0.6509820228046995,0.4333133038872538,0.1705919323943742
3.0500000000000003,0.6516702000079803,0.4328484658961001,0.17015434510826022
3.1,0.6523561798026246,0.4323739333690759,0.16971462288074823
3.1500000000000004,0.6530395955604414,0.43188985786210216,0.16927291127051383
3.2,0.6537201140207892,0.4313963990311205,0.16882935174635144
3.25,0.6543974331455534,0.4308937239728315,0.1683840817319107
3.3000000000000003,0.6550712801077546,0.43039521389730406,0.16793723465780055
3.35,0.6557414094049852,0.4299272649695823,0.16748894001995326
3.4000000000000004,0.6564076010895131,0.42945084610300355,0.1670393234432575
3.45,0.6570696591074653,0.4289661129186121,0.16658850674957318
3.5,0.6577274097400486,0.4284732262310833,0.16613660802933797
3.5500000000000003,0.6583807001402537,0.4279723515464765,0.16568496589775447
3.6,0.6590293969589451,0.42746365857650065,0.16526077713794884
3.6500000000000004,0.6596733850546641,0.4269473207701051,0.16483547581946806
3.7,0.6603125662818535,0.42642351486301755,0.16440916583810408
3.75,0.6609468583525822,0.425892420445674,0.16398194808054772
3.8000000000000003,0.6615761937671656,0.4253542195498303,0.16355392048105366
3.85,0.662200518809404,0.4248090962540042,0.16312517807957713
3.9000000000000004,0.6628197926024304,0.4242572363077767,0.1626958130810302
3.95,0.6634339862214341,0.42369882677487264,0.16226591491534634
4.0,0.6640430818597671,0.4231340556948463,0.16183557029807505
4.05,0.6646470720451723,0.42256311176311817,0.16140486329126363
4.1000000000000005,0.6652459589030787,0.4219861840290394,0.16097387536441016
4.15,0.6658397534641142,0.421403461611602,0.16054268545529943
4.2,0.6664284750131614,0.4208151334323641,0.16011137003055634
4.25,0.6670121504774595,0.4202213879651195,0.1596800031457738
4.3,0.6675908138514101,0.41962241300180775,0.15925314927658898
4.3500000000000005,0.6681645056558915,0.4190183954341372,0.15889985590435324
4.4,0.6687332724300321,0.41840952105037144,0.15860436721593113
4.45,0.6692971662535128,0.41779597434672044,0.15834696375746454
4.5,0.6698562442975895,0.41717793835276307,0.15812297365012706
4.55,0.6704105684031503,0.4165555944703311,0.15791640130754125
4.6000000000000005,0.6709602046842087,0.41592912232527346,0.1577366004355499
4.65,0.6715052231553457,0.4152986996315341,0.15755394941871625
4.7,0.6720456973816987,0.41466450206697125,0.15738850083102096
4.75,0.6725817041501854,0.4140267031603632,0.1572462333144532
4.800000000000001,0.6731133231607199,0.4133854741890457,0.15710091283901068
4.8500000000000005,0.6736406367362692,0.41274098408664733,0.15695266404618874
4.9,0.6741637295506516,0.41209339936039513,0.15682216651115524
4.95,0.6746826883730568,0.411442884017478,0.1567104158849686
5.0,0.675197601828321,0.41078959949997507,0.15659560064165035
