step,loss,weighted_loss,initial_loss,residual_loss,initial_weight,residual_weight
1,776.7095030793957,776.7095030793957,760.8587593200942,15.85074375930138,1.0,1.0
2,189.05092701685172,189.05092701685172,188.88666615988583,0.1642608569659105,1.0,1.0
