mode,mean_ref_amplitude,mean_pred_amplitude,mean_abs_spectral_error,relative_spectral_error,contribution_to_total_spectral_error
48,6.0753149942203896e-06,4.642361756230158e-16,6.075314994427812e-06,1.0000000000341418,2.9319117103452546e-12
49,4.714041459301422e-06,9.221690402753538e-16,4.714041459811045e-06,1.0000000001081075,1.7886570919330315e-12
50,3.6603028927891326e-06,6.228207068276369e-16,3.660302893075227e-06,1.0000000000781613,1.091316065451851e-12
51,2.8440101914839015e-06,9.90159744882991e-16,2.844010191928977e-06,1.0000000001564957,6.659541857028888e-13
52,2.211007523299403e-06,8.589736920211695e-16,2.211007523602452e-06,1.000000000137064,4.064023644358585e-13
53,1.7198794496888325e-06,7.967359741777089e-16,1.719879450018521e-06,1.0000000001916929,2.480453194969339e-13
54,1.3384452072211895e-06,5.626921208626574e-16,1.3384452074008289e-06,1.0000000001342149,1.5138982537530581e-13
55,1.042122719454009e-06,8.455056650493498e-16,1.0421227197122008e-06,1.0000000002477558,9.241212329986953e-14
56,8.116785783721234e-07,4.0633993255646117e-16,8.116785784770555e-07,1.000000000129278,5.6405649176847845e-14
57,6.324727730512767e-07,1.1624750594550204e-15,6.324727734984898e-07,1.0000000007070866,3.4434928989715684e-14
58,4.929451820560072e-07,5.86524541666365e-16,4.929451822701398e-07,1.0000000004343945,2.1018429498085003e-14
59,3.843586836965569e-07,7.433218150810816e-16,3.843586840061636e-07,1.0000000008055152,1.2832667158154462e-14
60,2.997245715402578e-07,1.2678432272185777e-15,2.9972457204674516e-07,1.0000000016898427,7.83261117884838e-15
61,2.3382626880042677e-07,9.601946997888486e-16,2.338262693693735e-07,1.0000000024332028,4.782638481986402e-15
62,1.8241122510681665e-07,1.07360170438068e-15,1.8241122534904814e-07,1.0000000013279418,2.918939152625319e-15
63,1.4237048698827692e-07,2.7891212005287593e-15,1.4237048823071e-07,1.0000000087267602,1.782559838865805e-15
64,1.1109603818096508e-07,8.133784830242197e-16,1.1109603847693828e-07,1.0000000026641203,1.087783845921903e-15
65,8.674451419097129e-08,2.51681990399988e-15,8.674451545857709e-08,1.0000000146130947,6.644249875367545e-16
66,6.770009560855644e-08,9.196339886175753e-16,6.770009581551809e-08,1.0000000030570362,4.0536547830547687e-16
67,5.288109899072143e-08,6.104668139627505e-16,5.288109910475094e-08,1.0000000021563378,2.476728814887624e-16
68,4.1272473763671924e-08,1.424938583915834e-15,4.1272474213028124e-08,1.000000010887552,1.5105070833650532e-16
69,3.2251596778806144e-08,1.0408322985163364e-15,3.225159719077612e-08,1.0000000127736304,9.233238749021712e-17
70,2.5168471295479925e-08,6.262956690922078e-16,2.5168471434346983e-08,1.0000000055175007,5.627950581626369e-17
71,1.967726984602665e-08,6.162088660819346e-16,1.9677269949203757e-08,1.0000000052434665,3.4426657451644334e-17
72,1.5350655887523407e-08,5.824228105039038e-16,1.5350656126822953e-08,1.0000000155888809,2.096518722615722e-17
73,1.2009569972981409e-08,6.3593119117794115e-16,1.2009570105373392e-08,1.0000000110238736,1.2839178692309537e-17
74,9.363077057580516e-09,5.081299190013171e-16,9.36307720551729e-09,1.0000000158000166,7.807654380225106e-18
75,7.332352807687129e-09,8.496075441119876e-16,7.3323530699786336e-09,1.0000000357718064,4.790048171721447e-18
76,5.7104737840267825e-09,6.728439109037588e-16,5.710474067053293e-09,1.000000049562702,2.9062999154148814e-18
77,4.478578155150468e-09,8.242088137057869e-16,4.478578319418744e-09,1.000000036678667,1.7881195676764586e-18
78,3.481854963657573e-09,5.261286140628799e-16,3.481855118660396e-09,1.0000000445173116,1.0810309777710411e-18
79,2.737020343573962e-09,1.8693774350415364e-15,2.7370212471587443e-09,1.000000330134478,6.681236152416352e-19
80,2.121901350714304e-09,4.649730265868843e-16,2.1219016210794964e-09,1.000000127416476,4.01625469747221e-19
81,1.6740367601242193e-09,1.415693882289253e-15,1.6740372368091628e-09,1.0000002847517777,2.5001087013837e-19
82,1.2919673355146654e-09,6.623649482074742e-16,1.2919673881352627e-09,1.0000000407290461,1.4892932303014374e-19
83,1.0251378545710166e-09,7.201394474018201e-16,1.0251380898936111e-09,1.0000002295521462,9.377382525062619e-20
84,7.854751054764308e-10,8.407991351828173e-16,7.854755742667172e-10,1.0000005968238626,5.505729187926854e-20
85,6.289622732584326e-10,4.2172426560417294e-16,6.28962320296391e-10,1.0000000747866133,3.5304178886142775e-20
86,4.763830606548067e-10,4.655528532602175e-16,4.76383210331818e-10,1.000000314194655,2.0254030247511272e-20
87,3.8704562345739126e-10,7.16401211899238e-16,3.8704580895268013e-10,1.0000004792594919,1.3370289286479966e-20
88,2.877738349332027e-10,5.765233160395349e-16,2.877739899512236e-10,1.0000005386800401,7.391512557354021e-21
89,2.392949226685133e-10,9.188680577424142e-16,2.3929522945148836e-10,1.0000012820287687,5.1110423965792164e-21
90,1.7270315904938907e-10,3.7678371586300175e-16,1.727032496913741e-10,1.0000005248426578,2.6622714555899907e-21
91,1.4903213853388414e-10,7.231890106098182e-16,1.4903239937780528e-10,1.0000017502528227,1.9825275234222152e-21
92,1.0251829268624202e-10,7.968030568407633e-16,1.0251865690996094e-10,1.0000035527680902,9.38137316532798e-22
93,9.386881926845209e-11,5.180404863218392e-16,9.386905970493654e-11,1.0000025614094896,7.8652024620776205e-22
