step,loss,weighted_loss,initial_loss,residual_loss,initial_weight,residual_weight
306,11788.187250538307,11788.187250538307,10.319269845479976,11684.994552083506,10.0,1.0
307,11788.15513142452,11788.15513142452,10.319124539756258,11684.963886026957,10.0,1.0
308,11788.13012016512,11788.13012016512,10.322005153677043,11684.910068628347,10.0,1.0
309,11788.149983832058,11788.149983832058,10.323547926794616,11684.91450456411,10.0,1.0
310,11788.072148341402,11788.072148341402,10.32015242446815,11684.870624096722,10.0,1.0
311,11788.01370726461,11788.01370726461,10.322264459376797,11684.791062670842,10.0,1.0
312,11787.954196603678,11787.954196603678,10.319251865756266,11684.761677946117,10.0,1.0
313,11787.923851619997,11787.923851619997,10.319057675410974,11684.733274865886,10.0,1.0
314,11787.89692189373,11787.89692189373,10.318976583574658,11684.707156057984,10.0,1.0
315,11787.889304798078,11787.889304798078,10.318972981577192,11684.699574982309,10.0,1.0
316,11787.886691173515,11787.886691173515,10.318988138821739,11684.696809785299,10.0,1.0
317,11787.885857102236,11787.885857102236,10.318973247216011,11684.69612463008,10.0,1.0
318,11787.885339653192,11787.885339653192,10.318978948363762,11684.695550169554,10.0,1.0
319,11787.884875060536,11787.884875060536,10.318973525627332,11684.695139804264,10.0,1.0
320,11787.88459791526,11787.88459791526,10.318979164495957,11684.694806270301,10.0,1.0
321,11787.946788600932,11787.946788600932,10.319038937239386,11684.756399228538,10.0,1.0
322,11787.883596191565,11787.883596191565,10.318973139519741,11684.693864796369,10.0,1.0
323,11787.883514962476,11787.883514962476,10.318973381169771,11684.693781150778,10.0,1.0
324,11787.883400165138,11787.883400165138,10.31897255826442,11684.693674582491,10.0,1.0
325,11787.883338351163,11787.883338351163,10.318972550542874,11684.693612845736,10.0,1.0
326,11787.883336705912,11787.883336705912,10.318972533972724,11684.693611366181,10.0,1.0
327,11787.883336166211,11787.883336166211,10.318972616464803,11684.693610001565,10.0,1.0
328,11787.883330095186,11787.883330095186,10.318972544450425,11684.693604650682,10.0,1.0
329,11787.883311424246,11787.883311424246,10.318972576856783,11684.693585655677,10.0,1.0
330,11788.696468525217,11788.696468525217,10.398630580768433,11684.710162717533,10.0,1.0
331,11787.883293745497,11787.883293745497,10.318972522050363,11684.693568524995,10.0,1.0
332,11787.883293053956,11787.883293053956,10.318972518669362,11684.693567867258,10.0,1.0
333,11787.883293154602,11787.883293154602,10.318972522227867,11684.693567932325,10.0,1.0
334,11787.944946690988,11787.944946690988,10.319563138066622,11684.749315310322,10.0,1.0
335,11787.883292071681,11787.883292071681,10.318972524564163,11684.693566826041,10.0,1.0
336,11787.883286268394,11787.883286268394,10.318972522945737,11684.69356103894,10.0,1.0
337,11787.883283313446,11787.883283313446,10.318972884701923,11684.693554466425,10.0,1.0
338,11787.883272583183,11787.883272583183,10.318972539509842,11684.693547188088,10.0,1.0
339,11787.88334224942,11787.88334224942,10.318975509674415,11684.693587152677,10.0,1.0
340,11787.883280028092,11787.883280028092,10.318973199721416,11684.693548030882,10.0,1.0
341,11787.883259724511,11787.883259724511,10.318972531865906,11684.693534405853,10.0,1.0
342,11787.883257542884,11787.883257542884,10.318972525179754,11684.693532291085,10.0,1.0
343,11787.883256845415,11787.883256845415,10.318972535458379,11684.69353149083,10.0,1.0
344,11787.883256336243,11787.883256336243,10.318972527567139,11684.69353106057,10.0,1.0
345,11787.883256003744,11787.883256003744,10.318972525693667,11684.69353074681,10.0,1.0
346,11787.883272512176,11787.883272512176,10.318973023217687,11684.693542279994,10.0,1.0
347,11787.883255447314,11787.883255447314,10.318972522480442,11684.693530222508,10.0,1.0
348,11787.88325489858,11787.88325489858,10.318972522858468,11684.693529669994,10.0,1.0
349,11787.88325498969,11787.88325498969,10.318972536051756,11684.693529629172,10.0,1.0
350,11787.883254238768,11787.883254238768,10.318972525848983,11684.693528980275,10.0,1.0
351,11787.883264408396,11787.883264408396,10.318973860695127,11684.693525801446,10.0,1.0
352,11787.88325032082,11787.88325032082,10.318972547672349,11684.693524844095,10.0,1.0
353,11787.883248653905,11787.883248653905,10.318972526648766,11684.693523387417,10.0,1.0
354,11787.883246935695,11787.883246935695,10.318972518870488,11684.69352174699,10.0,1.0
355,11787.883280891867,11787.883280891867,10.318973014068694,11684.693550751179,10.0,1.0
356,11787.883246045449,11787.883246045449,10.318972520082362,11684.693520844623,10.0,1.0
357,11787.883260317443,11787.883260317443,10.318972815999539,11684.693532157447,10.0,1.0
358,11787.883240515705,11787.883240515705,10.318972643543914,11684.693514080263,10.0,1.0
359,11787.883236880049,11787.883236880049,10.318972549045654,11684.693511389592,10.0,1.0
360,11787.884222620401,11787.884222620401,10.318975753054298,11684.694465089859,10.0,1.0
361,11787.883233714725,11787.883233714725,10.318972517733558,11684.693508537392,10.0,1.0
362,11787.883232319486,11787.883232319486,10.318972533661581,11684.693506982867,10.0,1.0
363,11787.883233478875,11787.883233478875,10.318972798695013,11684.693505491923,10.0,1.0
364,11787.883231026355,11787.883231026355,10.318972516800102,11684.693505858357,10.0,1.0
365,11787.883230778536,11787.883230778536,10.318972515230598,11684.69350562623,10.0,1.0
366,11787.883231740077,11787.883231740077,10.318972685055702,11684.693504889521,10.0,1.0
367,11790.164212486483,11790.164212486483,10.343458091265978,11686.729631573824,10.0,1.0
368,11787.883229944333,11787.883229944333,10.318972514696787,11684.693504797362,10.0,1.0
369,11787.88322960919,11787.88322960919,10.318972515157109,11684.693504457618,10.0,1.0
370,11787.883229270068,11787.883229270068,10.318972521047547,11684.693504059589,10.0,1.0
371,11787.930754277138,11787.930754277138,10.320089875535977,11684.729855521779,10.0,1.0
372,11787.883229952175,11787.883229952175,10.318972514956522,11684.69350480261,10.0,1.0
373,11787.883228830982,11787.883228830982,10.318972517306474,11684.693503657914,10.0,1.0
374,11787.883228744751,11787.883228744751,10.318972509271527,11684.693503652037,10.0,1.0
375,11787.883228676557,11787.883228676557,10.31897250949547,11684.693503581602,10.0,1.0
376,11787.883228612678,11787.883228612678,10.318972516139684,11684.693503451279,10.0,1.0
377,11787.883228461667,11787.883228461667,10.318972512935025,11684.693503332317,10.0,1.0
378,11787.883228287967,11787.883228287967,10.318972509541213,11684.693503192557,10.0,1.0
379,11787.883228091705,11787.883228091705,10.31897250943569,11684.69350299735,10.0,1.0
380,11787.883227977758,11787.883227977758,10.318972511085544,11684.693502866903,10.0,1.0
381,11787.883227726297,11787.883227726297,10.318972510748075,11684.693502618817,10.0,1.0
382,11787.88322752869,11787.88322752869,10.318972508413811,11684.69350244455,10.0,1.0
383,11787.883228817453,11787.883228817453,10.31897260483863,11684.693502769063,10.0,1.0
384,11787.88322724914,11787.88322724914,10.318972506664236,11684.693502182497,10.0,1.0
385,11787.883234675443,11787.883234675443,10.318972526270258,11684.69350941274,10.0,1.0
386,11787.883227054634,11787.883227054634,10.31897251494918,11684.69350190514,10.0,1.0
387,11787.883234164397,11787.883234164397,10.318972982921855,11684.693504335179,10.0,1.0
388,11787.883226557378,11787.883226557378,10.318972506779653,11684.693501489584,10.0,1.0
389,11787.883226300371,11787.883226300371,10.318972507335975,11684.693501227013,10.0,1.0
390,11787.8832262429,11787.8832262429,10.318972510565175,11684.693501137248,10.0,1.0
391,11787.883226082247,11787.883226082247,10.31897250737521,11684.693501008494,10.0,1.0
392,11787.883231990181,11787.883231990181,10.318972511676797,11684.693506873413,10.0,1.0
393,11787.883229931775,11787.883229931775,10.318972543663946,11684.693504495139,10.0,1.0
394,11787.883228700648,11787.883228700648,10.318972742119081,11684.693501279457,10.0,1.0
395,11787.883278040013,11787.883278040013,10.318977218823624,11684.693505851774,10.0,1.0
396,11787.883225051626,11787.883225051626,10.31897250678297,11684.693499983796,10.0,1.0
397,11787.883224924724,11787.883224924724,10.318972506885391,11684.693499855866,10.0,1.0
398,11787.883224800751,11787.883224800751,10.31897250722719,11684.693499728479,10.0,1.0
399,11787.88322472111,11787.88322472111,10.318972509606887,11684.693499625042,10.0,1.0
400,11787.88322472535,11787.88322472535,10.31897251580629,11684.693499567287,10.0,1.0
401,11787.88322458678,11787.88322458678,10.318972508799096,11684.693499498791,10.0,1.0
402,11787.88322451684,11787.88322451684,10.318972510930086,11684.693499407538,10.0,1.0
403,11787.883224377212,11787.883224377212,10.31897250882661,11684.693499288947,10.0,1.0
404,11787.883224348801,11787.883224348801,10.31897250850416,11684.693499263762,10.0,1.0
405,11787.883229574978,11787.883229574978,10.318972979945912,11684.69349977552,10.0,1.0
406,11787.883224248606,11787.883224248606,10.31897250981616,11684.693499150446,10.0,1.0
407,11787.883224187593,11787.883224187593,10.318972507385912,11684.693499113733,10.0,1.0
408,11787.883224317855,11787.883224317855,10.318972527348354,11684.693499044371,10.0,1.0
409,11787.88322414373,11787.88322414373,10.31897250759866,11684.693499067747,10.0,1.0
410,11787.883225608819,11787.883225608819,10.318972517348623,11684.693500435334,10.0,1.0
411,11787.883224088968,11787.883224088968,10.318972509418556,11684.693498994782,10.0,1.0
412,11787.883224037423,11787.883224037423,10.318972506120524,11684.693498976216,10.0,1.0
413,11787.883224059107,11787.883224059107,10.318972506532395,11684.693498993784,10.0,1.0
414,11787.883223964907,11787.883223964907,10.318972505666078,11684.693498908244,10.0,1.0
415,11787.883223944127,11787.883223944127,10.31897250616796,11684.693498882447,10.0,1.0
416,11787.883223897545,11787.883223897545,10.318972514044578,11684.693498757097,10.0,1.0
417,11787.883223876097,11787.883223876097,10.318972511053687,11684.693498765559,10.0,1.0
418,11787.883223831246,11787.883223831246,10.31897251302197,11684.693498701026,10.0,1.0
419,11787.883224755515,11787.883224755515,10.318972535838723,11684.693499397126,10.0,1.0
420,11787.883223723795,11787.883223723795,10.318972513645399,11684.693498587343,10.0,1.0
421,11787.883223671015,11787.883223671015,10.31897251205028,11684.693498550509,10.0,1.0
422,11787.883223770816,11787.883223770816,10.318972523905657,11684.693498531757,10.0,1.0
423,11787.88322365393,11787.88322365393,10.318972515036883,11684.693498503559,10.0,1.0
424,11787.883223604871,11787.883223604871,10.318972523257045,11684.6934983723,10.0,1.0
425,11787.883223566296,11787.883223566296,10.3189725192041,11684.693498374254,10.0,1.0
426,11787.88322350948,11787.88322350948,10.318972514969436,11684.693498359788,10.0,1.0
427,11787.883223422263,11787.883223422263,10.31897251363298,11684.693498285931,10.0,1.0
428,11787.88322336566,11787.88322336566,10.318972514105546,11684.6934982246,10.0,1.0
429,11787.883223297742,11787.883223297742,10.318972516064424,11684.693498137098,10.0,1.0
430,11787.883223250128,11787.883223250128,10.318972512433717,11684.693498125793,10.0,1.0
431,11787.883223206887,11787.883223206887,10.318972512409692,11684.693498082792,10.0,1.0
432,11787.883223153513,11787.883223153513,10.31897250919622,11684.693498061552,10.0,1.0
433,11787.883224752422,11787.883224752422,10.318972633995143,11684.693498412471,10.0,1.0
434,11787.883229322117,11787.883229322117,10.318973008808387,11684.693499234032,10.0,1.0
435,11787.883223101515,11787.883223101515,10.318972508651548,11684.693498015002,10.0,1.0
436,11787.8832978181,11787.8832978181,10.318979619038375,11684.693501627718,10.0,1.0
437,11787.883223132685,11787.883223132685,10.318972511444223,11684.693498018241,10.0,1.0
438,11787.883223041199,11787.883223041199,10.31897250972857,11684.69349794391,10.0,1.0
439,11787.883223002154,11787.883223002154,10.318972510628123,11684.693497895876,10.0,1.0
440,11787.883223006596,11787.883223006596,10.318972512869145,11684.693497877906,10.0,1.0
441,11787.883222971222,11787.883222971222,10.318972511560895,11684.693497855615,10.0,1.0
442,11787.88322295558,11787.88322295558,10.31897251237624,11684.693497831819,10.0,1.0
443,11787.883222971594,11787.883222971594,10.318972513552692,11684.693497836068,10.0,1.0
444,11787.883222928509,11787.883222928509,10.318972514323278,11684.693497785276,10.0,1.0
445,11787.883222914441,11787.883222914441,10.318972516845797,11684.693497745984,10.0,1.0
446,11787.883223025414,11787.883223025414,10.318972522006796,11684.693497805347,10.0,1.0
447,11787.88322263493,11787.88322263493,10.318972519644799,11684.693497438482,10.0,1.0
448,11787.883222386492,11787.883222386492,10.318972513925896,11684.693497247235,10.0,1.0
449,11787.883222314555,11787.883222314555,10.318972514356812,11684.693497170985,10.0,1.0
450,11787.887179289315,11787.887179289315,10.318977187043046,11684.697407418886,10.0,1.0
451,11787.883222087878,11787.883222087878,10.318972519501749,11684.69349689286,10.0,1.0
452,11787.883221988328,11787.883221988328,10.318972519013899,11684.69349679819,10.0,1.0
453,11787.883224246967,11787.883224246967,10.31897262344007,11684.693498012568,10.0,1.0
454,11787.88322179228,11787.88322179228,10.318972512370959,11684.693496668573,10.0,1.0
455,11787.883221717271,11787.883221717271,10.318972511884656,11684.693496598427,10.0,1.0
456,11787.883221986249,11787.883221986249,10.31897252970506,11684.693496689199,10.0,1.0
457,11787.883221612246,11787.883221612246,10.318972511341645,11684.69349649883,10.0,1.0
458,11787.883431442682,11787.883431442682,10.318982225292551,11684.693609189755,10.0,1.0
459,11787.883222084094,11787.883222084094,10.31897251046565,11684.693496979438,10.0,1.0
460,11787.883221536043,11787.883221536043,10.31897251248646,11684.693496411177,10.0,1.0
461,11788.644396126436,11788.644396126436,10.381872845281741,11684.825667673616,10.0,1.0
462,11787.883221509774,11787.883221509774,10.318972513310394,11684.693496376669,10.0,1.0
463,11787.883221260005,11787.883221260005,10.318972509672182,11684.693496163283,10.0,1.0
464,11787.88322124544,11787.88322124544,10.318972510068146,11684.69349614476,10.0,1.0
465,11787.883221252623,11787.883221252623,10.318972513124395,11684.69349612138,10.0,1.0
466,11787.883221224256,11787.883221224256,10.318972510489857,11684.693496119353,10.0,1.0
467,11787.883221216214,11787.883221216214,10.318972510777646,11684.693496108439,10.0,1.0
468,11787.883221212067,11787.883221212067,10.318972511257623,11684.693496099491,10.0,1.0
469,11787.883221192886,11787.883221192886,10.318972511304112,11684.693496079846,10.0,1.0
470,11787.883221218095,11787.883221218095,10.31897251487776,11684.693496069316,10.0,1.0
471,11787.88322121711,11787.88322121711,10.318972509871198,11684.6934961184,10.0,1.0
472,11787.883221171795,11787.883221171795,10.31897250903923,11684.693496081401,10.0,1.0
473,11787.883303320219,11787.883303320219,10.318972696486666,11684.69357635535,10.0,1.0
474,11787.883221157252,11787.883221157252,10.318972509051175,11684.693496066742,10.0,1.0
475,11787.88322115113,11787.88322115113,10.318972508916074,11684.69349606197,10.0,1.0
476,11787.88322114082,11787.88322114082,10.318972508488189,11684.693496055937,10.0,1.0
477,11787.883221122967,11787.883221122967,10.31897250744642,11684.693496048501,10.0,1.0
478,11787.883221112335,11787.883221112335,10.318972506608867,11684.69349604625,10.0,1.0
479,11787.883221939455,11787.883221939455,10.318972506792406,11684.693496871534,10.0,1.0
480,11787.883221101549,11787.883221101549,10.318972505974282,11684.693496041806,10.0,1.0
481,11787.883221233033,11787.883221233033,10.318972505871962,11684.693496174312,10.0,1.0
482,11787.883221096306,11787.883221096306,10.318972505771642,11684.69349603859,10.0,1.0
483,11787.883221090971,11787.883221090971,10.318972505589329,11684.693496035079,10.0,1.0
484,11787.883222197748,11787.883222197748,10.318972517629925,11684.69349702145,10.0,1.0
485,11787.883221083559,11787.883221083559,10.318972505521321,11684.693496028343,10.0,1.0
486,11787.883221076236,11787.883221076236,10.318972506078854,11684.693496015449,10.0,1.0
487,11787.883221069016,11787.883221069016,10.318972506456802,11684.693496004447,10.0,1.0
488,11787.883221061773,11787.883221061773,10.318972506484773,11684.69349599692,10.0,1.0
489,11787.883221058211,11787.883221058211,10.31897250642928,11684.693495993919,10.0,1.0
490,11787.883221117936,11787.883221117936,10.318972505714017,11684.693496060796,10.0,1.0
491,11787.883221050975,11787.883221050975,10.31897250562323,11684.693495994741,10.0,1.0
492,11787.883221046855,11787.883221046855,10.318972505507586,11684.693495991783,10.0,1.0
493,11787.883221048049,11787.883221048049,10.318972505527046,11684.693495992778,10.0,1.0
494,11787.883221039501,11787.883221039501,10.318972505459334,11684.693495984906,10.0,1.0
495,11787.883221037575,11787.883221037575,10.318972505526778,11684.693495982305,10.0,1.0
496,11787.883514744453,11787.883514744453,10.318977104743269,11684.69374369702,10.0,1.0
497,11787.883221035907,11787.883221035907,10.318972505521314,11684.693495980695,10.0,1.0
498,11787.883221035076,11787.883221035076,10.318972505510356,11684.693495979971,10.0,1.0
499,11787.883221036303,11787.883221036303,10.318972505619133,11684.693495980113,10.0,1.0
500,11787.883221034219,11787.883221034219,10.318972505490926,11684.69349597931,10.0,1.0
